engine,run_id,file,status,duration,rf,cer,inference_rtf,transcript_hash,transcript_length,llm_has_hallucination,llm_primary_error,llm_severity,llm_confidence,llm_review_status,audio_avg_rms,audio_max_rms,audio_avg_flatness,audio_avg_centroid,audio_avg_rolloff,has_timestamp,has_rttm
voxtral,19-04-2026_v2,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.994,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v2,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v2,media_149733_1769589919400.mp3,success,108.56,0,60.43,1.063,02ade01b6761,177,True,insertion,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v2,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v2,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v3,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,True,insertion,medium,medium,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v3,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.362,db6c0d2dbcdb,272,True,insertion,medium,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v3,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v3,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.411,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v3,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v3,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v3,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.994,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v3,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v3,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,True,content_replacement,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v3,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v3,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v4,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,True,insertion,medium,medium,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v4,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.361,db6c0d2dbcdb,272,True,insertion,low,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v4,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v4,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.41,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v4,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,content_replacement,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v4,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.787,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v4,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,1.047,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v4,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.61,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v4,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.88,02ade01b6761,177,True,content_replacement,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v4,silence_60s.wav,success,60.0,0,0.0,1.591,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v4,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v5,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,True,insertion,medium,medium,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v5,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.362,db6c0d2dbcdb,272,True,insertion,low,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v5,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v5,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.411,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v5,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v5,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v5,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.995,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v5,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v5,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,True,content_replacement,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v5,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v5,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v6,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,True,insertion,medium,medium,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v6,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.362,db6c0d2dbcdb,272,True,insertion,low,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v6,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v6,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.891,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v6,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,2.07,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v6,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v6,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.995,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v6,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v6,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,True,insertion,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v6,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v6,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v7,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,False,none,none,low,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v7,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.361,db6c0d2dbcdb,272,True,insertion,medium,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v7,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v7,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.41,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v7,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v7,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v7,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.994,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v7,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,low,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v7,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,False,none,none,low,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v7,silence_60s.wav,success,60.0,0,0.0,1.591,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v7,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v8,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.192,c170cab6da8a,167,False,none,none,low,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v8,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.733,db6c0d2dbcdb,272,True,insertion,medium,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v8,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.551,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v8,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.411,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v8,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v8,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v8,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.994,289c6556cf87,222,False,none,none,low,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v8,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,low,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v8,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,False,none,none,low,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v8,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v8,stochastic_noise_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v9,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.191,c170cab6da8a,167,False,none,none,low,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v9,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.362,db6c0d2dbcdb,272,False,none,none,low,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v9,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,False,none,none,low,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v9,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.411,424f1de3b27e,168,False,none,none,low,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v9,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,False,none,none,low,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v9,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.349,e6221af02fbc,181,False,none,none,low,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v9,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.995,289c6556cf87,222,False,none,none,low,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v9,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,low,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v9,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,False,none,none,low,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v9,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,False,none,none,low,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v9,stochastic_noise_60s.wav,success,60.0,0,0.0,1.84,e3b0c44298fc,0,False,none,none,low,manual_review,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
voxtral,19-04-2026_v10,media_148280_1767762915627.mp3,success,80.08,0,65.49,1.254,c170cab6da8a,167,True,insertion,medium,medium,manual_review,0.022824183106422424,0.13177157938480377,0.04909823462367058,999.5086969440026,1936.7823981629392,True,True
voxtral,19-04-2026_v10,media_148284_1767766514646 (1).mp3,success,40.4,0,15.77,2.362,db6c0d2dbcdb,272,True,insertion,medium,medium,manual_review,0.01112314686179161,0.052168477326631546,0.09022089093923569,1245.4733237395699,2288.5680379746836,True,True
voxtral,19-04-2026_v10,media_148393_1767860211615 (1).mp3,success,25.64,0,17.55,2.356,bbd65825c1ed,193,True,insertion,medium,medium,manual_review,0.011638736352324486,0.053087297827005386,0.12486376613378525,1401.7685621340174,2554.054317331671,True,True
voxtral,19-04-2026_v10,media_148394_1767860189485 (1).mp3,success,31.28,0,33.67,2.411,424f1de3b27e,168,True,insertion,medium,medium,manual_review,0.013871604576706886,0.047669507563114166,0.09865112602710724,1274.8603020493094,2402.335761758691,True,True
voxtral,19-04-2026_v10,media_148414_1767922241264 (1).mp3,success,53.36,0,100.0,1.788,5bfbcfbef5ca,22,True,silence_text,high,high,manual_review,0.03000675141811371,0.12548473477363586,0.07179367542266846,1269.4969208441498,2364.236735611511,True,True
voxtral,19-04-2026_v10,media_148439_1767926711644 (1).mp3,success,34.24,0,35.1,2.348,e6221af02fbc,181,True,insertion,high,high,manual_review,0.025457441806793213,0.1412975937128067,0.07130980491638184,1108.8362836217061,2140.588561100746,True,True
voxtral,19-04-2026_v10,media_148954_1768789819598 (1).mp3,success,95.96,0,69.48,0.994,289c6556cf87,222,True,insertion,medium,medium,manual_review,0.011838874779641628,0.056630656123161316,0.09579508751630783,1236.188260868151,2271.9010416666665,True,True
voxtral,19-04-2026_v10,media_149291_1769069811005.mp3,success,156.64,0,97.8,0.609,71fb9cd6e714,23,False,none,none,high,manual_review,0.03922722861170769,0.18249815702438354,0.040769029408693314,1003.7239697478942,1890.8452052696077,True,True
voxtral,19-04-2026_v10,media_149733_1769589919400.mp3,success,108.56,0,60.43,0.879,02ade01b6761,177,True,content_replacement,high,high,manual_review,0.02734288200736046,0.3102390170097351,0.08070400357246399,1069.6769343242277,2050.323180612846,True,True
voxtral,19-04-2026_v10,silence_60s.wav,success,60.0,0,0.0,1.59,e3b0c44298fc,0,True,silence_text,high,high,manual_review,0.001811086549423635,0.0018666612450033426,0.5612314939498901,3996.252649227392,6798.390858208955,False,False
voxtral,19-04-2026_v10,stochastic_noise_60s.wav,success,60.0,0,0.0,1.591,e3b0c44298fc,0,False,none,none,low,auto_accept,0.0811595618724823,0.15611883997917175,0.561042070388794,4000.2112113964995,6802.105543710021,False,False
